condition,subject,trial,state,t,x,y
blocked,1,1,state_init,0.0,286,192
blocked,1,1,state_init,18.0,286,192
blocked,1,1,state_init,21.0,286,192
blocked,1,1,state_init,50.0,286,192
blocked,1,1,state_init,52.0,286,192
blocked,1,1,state_init,66.0,286,192
blocked,1,1,state_init,101.0,286,192
blocked,1,1,state_init,116.0,286,192
blocked,1,1,state_init,124.0,286,192
blocked,1,1,state_init,127.0,286,192
blocked,1,1,state_init,129.0,286,192
blocked,1,1,state_init,132.0,286,192
blocked,1,1,state_init,135.0,286,192
blocked,1,1,state_init,139.0,286,192
blocked,1,1,state_init,141.0,286,192
blocked,1,1,state_init,144.0,286,192
blocked,1,1,state_init,147.0,286,192
blocked,1,1,state_init,151.0,286,192
blocked,1,1,state_init,154.0,286,192
blocked,1,1,state_init,157.0,286,192
blocked,1,1,state_init,160.0,286,192
blocked,1,1,state_init,162.0,286,192
blocked,1,1,state_init,165.0,286,192
blocked,1,1,state_init,168.0,286,192
blocked,1,1,state_init,171.0,286,192
blocked,1,1,state_init,174.0,286,192
blocked,1,1,state_init,177.0,286,192
blocked,1,1,state_init,180.0,286,192
blocked,1,1,state_init,183.0,286,192
blocked,1,1,state_init,187.0,286,192
blocked,1,1,state_init,189.0,286,192
blocked,1,1,state_init,192.0,286,192
blocked,1,1,state_init,195.0,286,192
blocked,1,1,state_init,198.0,286,192
blocked,1,1,state_init,201.0,286,192
blocked,1,1,state_init,203.0,286,192
blocked,1,1,state_init,206.0,286,192
blocked,1,1,state_init,209.0,286,192
blocked,1,1,state_init,212.0,286,192
blocked,1,1,state_init,215.0,286,192
blocked,1,1,state_init,217.0,286,192
blocked,1,1,state_init,220.0,286,192
blocked,1,1,state_init,222.0,286,192
blocked,1,1,state_init,225.0,286,192
blocked,1,1,state_init,228.0,286,192
blocked,1,1,state_init,230.0,286,192
blocked,1,1,state_init,234.0,286,192
blocked,1,1,state_init,237.0,286,192
blocked,1,1,state_init,239.0,286,192
blocked,1,1,state_init,242.0,286,192
blocked,1,1,state_init,245.0,286,192
blocked,1,1,state_init,247.0,286,192
blocked,1,1,state_init,252.0,286,192
blocked,1,1,state_init,255.0,286,192
blocked,1,1,state_init,257.0,286,192
blocked,1,1,state_init,260.0,286,192
blocked,1,1,state_init,263.0,286,192
blocked,1,1,state_init,266.0,286,192
blocked,1,1,state_init,269.0,286,192
blocked,1,1,state_init,271.0,286,192
blocked,1,1,state_init,274.0,286,192
blocked,1,1,state_init,276.0,286,192
blocked,1,1,state_init,279.0,286,192
