condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,3,362,2,B,46.49,38.08,0.05,0.6,B,862,Correct
4F4K_congruent,3,363,1,B,53.48,34.01,0.06,0.53,B,578,Correct
4F4K_congruent,3,364,1,B,50.88,28.13,0.06,0.44,B,632,Correct
4F4K_congruent,3,365,1,B,47.19,39.21,0.05,0.62,B,515,Correct
4F4K_congruent,3,366,2,A,46.23,69.14,0.05,1.09,A,1342,Correct
4F4K_congruent,3,367,1,A,53.7,81.16,0.06,1.27,A,717,Incorrect
4F4K_congruent,3,368,2,B,40.33,16.89,0.05,0.27,B,637,Correct
4F4K_congruent,3,369,1,B,47.13,21.26,0.05,0.33,B,1497,Correct
4F4K_congruent,3,370,1,B,54.47,26.62,0.06,0.42,B,540,Correct
4F4K_congruent,3,371,1,B,41.16,13.21,0.05,0.21,B,641,Correct
4F4K_congruent,3,372,1,B,72.88,48.49,0.08,0.76,B,714,Correct
4F4K_congruent,3,373,1,B,54.66,37.4,0.06,0.59,B,500,Correct
4F4K_congruent,3,374,2,B,49.72,37.65,0.06,0.59,B,538,Correct
4F4K_congruent,3,375,2,B,87.46,69.21,0.1,1.09,B,701,Correct
4F4K_congruent,3,376,2,B,87.96,63.5,0.1,1.0,B,921,Correct
4F4K_congruent,3,377,2,A,62.0,76.17,0.07,1.2,B,658,Incorrect
4F4K_congruent,3,378,2,A,62.79,73.17,0.07,1.15,B,533,Incorrect
4F4K_congruent,3,379,1,A,31.21,43.21,0.03,0.68,B,520,Incorrect
4F4K_congruent,3,380,1,B,51.45,20.37,0.06,0.32,B,765,Correct
4F4K_congruent,3,381,1,A,40.18,57.27,0.04,0.9,B,923,Incorrect
4F4K_congruent,3,382,2,A,37.74,56.22,0.04,0.88,A,1201,Correct
4F4K_congruent,3,383,2,A,20.63,35.67,0.02,0.56,B,133,Incorrect
4F4K_congruent,3,384,1,A,29.4,49.61,0.03,0.78,A,798,Correct
4F4K_congruent,3,385,2,A,32.33,49.42,0.04,0.78,B,704,Incorrect
4F4K_congruent,3,386,1,B,42.57,34.14,0.05,0.54,B,910,Correct
4F4K_congruent,3,387,2,A,37.1,44.81,0.04,0.7,A,809,Correct
4F4K_congruent,3,388,2,A,43.54,74.71,0.05,1.17,B,663,Incorrect
4F4K_congruent,3,389,1,A,52.04,82.67,0.06,1.3,A,886,Correct
4F4K_congruent,3,390,1,B,56.09,44.08,0.06,0.69,A,1175,Incorrect
4F4K_congruent,3,391,2,B,50.73,42.79,0.06,0.67,A,647,Incorrect
4F4K_congruent,3,392,1,A,33.64,62.7,0.04,0.98,B,1888,Incorrect
4F4K_congruent,3,393,1,B,53.58,34.47,0.06,0.54,A,613,Incorrect
4F4K_congruent,3,394,2,B,58.1,31.27,0.07,0.49,B,697,Correct
