,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.085302596479984,1,1,120,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,144.33034795751985,0.09960439999849768,0.4511227000002691
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.730014397204364,2,1,60,,1.0,48.55488866938136,0.10000749999744585,0.5331024000006437
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.14721101346791,3,1,75,,1.0,63.76806006684338,0.10009030000219354,0.43319179999889457
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.196868139188577,4,1,90,,1.0,96.05646896984344,0.11603240000113146,0.3839202999988629
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4533565007310205,5,1,45,,1.0,42.18812509058856,0.0995381000029738,0.4839386000021477
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0046381603943,6,1,135,,1.0,143.34974555893106,0.09946990000025835,0.4009318999997049
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.12133239240352,7,1,105,,1.0,116.63552565508323,0.11647349999839207,0.38380379999944125
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.85634922597434,8,2,75,,1.0,60.373539022579074,0.11589789999925415,0.5850535000026866
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.246251158015795,9,2,60,,1.0,49.093087868668114,0.11632909999752883,0.4670689999984461
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6068367087770814,10,2,45,,1.0,36.72946709490672,0.09968389999994542,0.43394980000084615
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.077921645373827,11,2,120,,1.0,132.10664639041286,0.11656529999891063,0.4335847999973339
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8399197496348036,12,2,90,,1.0,82.80376457091863,0.11701209999955609,0.4336847000013222
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.220000154450585,13,2,135,,1.0,148.1472423752695,0.08320829999865964,0.5504299999993236
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.571826263905065,14,2,105,,1.0,119.9918443343685,0.11667519999900833,0.3666354999986652
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-14.85934237407946,15,1,90,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,80.9982448774387,0.11689130000013392,0.3507249000031152
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.0445670847703,16,1,105,,1.0,127.49886796283378,0.11614550000012969,0.38383580000299844
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.12413274212388,17,1,60,,1.0,51.58979554297665,0.10052759999962291,0.433079499998712
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.497816268290852,18,1,135,,1.0,145.4767423387428,0.11653819999992265,0.5333207000003313
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.798941087579164,19,1,120,,1.0,135.67630999881303,0.1171018000022741,0.4506728000014846
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700267661164402,20,1,75,,1.0,67.99785537069576,0.11763520000022254,0.4158279000002949
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.060942087232991,21,1,45,,1.0,40.10682775486167,0.11674930000299355,0.4001243000020622
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.393127900013483,22,2,60,,1.0,55.32285268423644,0.09874019999915618,0.45119680000061635
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.9552955836535093,23,2,45,,1.0,41.4482666451796,0.11722930000178167,0.4834344000009878
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.500905537267306,24,2,135,,1.0,139.10700910487245,0.11781309999787482,0.4500392000009015
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-14.976306449457969,25,2,105,,1.0,110.70539849358711,0.11626459999752115,0.48310729999866453
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.15002215496905,26,2,120,,1.0,131.33889897082804,0.11689420000038808,0.4000376000003598
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.446201000828938,27,2,90,,1.0,87.57848694396027,0.133483099998557,0.4170501000007789
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.436910825345453,28,2,75,,1.0,61.47129128887004,0.11622939999870141,0.4503151999997499
