,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.004939119519153,1,1,135,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,149.21315973698003,0.10012470000037865,0.5332429999998567
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1516263069394836,2,1,60,,1.0,52.519570325189484,0.11614779999990787,0.4671349000000191
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9280648982652816,3,1,45,,1.0,41.33481535138759,0.10008809999999357,0.4331280000001243
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3926864646503241,4,1,75,,1.0,75.35262472763701,0.09975699999995413,0.4669888999997056
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.284336165318584,5,1,105,,1.0,126.20510303455667,0.13350360000004002,0.5001704000001155
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.95167428067649,6,1,90,,1.0,88.47247455778707,0.11750720000009096,0.666310600000088
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3387890997248675,7,1,120,,1.0,144.96967195367517,0.11698230000001786,0.48325500000009924
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038717090025367,8,2,60,,1.0,44.8948702473145,0.11573940000016592,0.4975750000003245
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3879615322872206,9,2,120,,1.0,143.54760905272988,0.11661610000010114,0.4672944999997526
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1855783708984755,10,2,45,,1.0,41.99738936596063,0.14995280000039202,0.44961130000001504
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6268851393139965,11,2,135,,1.0,145.24408744645862,0.08317579999993541,0.4675090000000637
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9187452725911074,12,2,90,,1.0,78.63019734974189,0.13317379999989498,0.4667301999998017
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5982546853906968,13,2,105,,1.0,121.25432738104159,0.1350772999999208,0.533648500000254
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.014189789537819,14,2,75,,1.0,57.724355685422374,0.1331374000001233,0.483827200000178
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.9366075118983286,15,1,75,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,59.313300203604804,0.1000862999999299,0.4999937000002319
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.90753049144492,16,1,120,,1.0,123.17351551539484,0.1501017000000502,0.6174199000001863
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3535904575110981,17,1,90,,1.0,88.45601321020249,0.15062410000018644,0.46671299999979965
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.2873446307592658,18,1,60,,1.0,53.3929251873925,0.11702130000003308,0.47931889999972555
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1604372302985763,19,1,105,,1.0,119.5062331268324,0.13345869999966453,0.6674508000000969
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.795943012377827,20,1,135,,1.0,139.9697407281103,0.11746469999980036,0.5165821999999025
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.8928509187164457,21,1,45,,1.0,40.756147726101965,0.13366779999978462,0.4634045999996488
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.5912248321303,22,2,60,,1.0,54.884124007522075,0.13386169999967024,0.5498772999999346
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8982655004600589,23,2,105,,1.0,120.11373315098245,0.133809200000087,0.5500004000000445
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.974499494663191,24,2,75,,1.0,68.355564859286,0.14920340000026044,0.45095579999997426
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.242899885822558,25,2,90,,1.0,85.92598390411707,0.13405080000029557,0.44897190000028786
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.021583742512178,26,2,45,,1.0,41.79648904680219,0.11689299999989089,0.5167377999996461
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.541794433210291,27,2,135,,1.0,134.02530761540163,0.13414330000023256,0.5301786999998512
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.9235295618491395,28,2,120,,1.0,127.61597522966377,0.1315178999998352,0.5021144999996068
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.963829607223796,29,1,105,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,118.59750854061774,0.1498343999996905,0.5834637000002658
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.640259322577132,30,1,120,,1.0,138.53741942998752,0.11638889999994717,0.783620300000166
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.607861110313611,31,1,75,,1.0,64.5024485066622,0.11664199999995617,0.5334502999999131
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.004006548326446,32,1,90,,1.0,82.41598861857787,0.1007502000002205,0.5166446999996879
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.108980964483004,33,1,45,,1.0,34.57928760320549,0.10037990000000718,0.5331387000001087
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.13867540770932,34,1,135,,1.0,139.7927307622731,0.13318669999989652,0.667116999999962
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0350850956682023,35,1,60,,1.0,48.31094151461145,0.11666289999993751,0.4838150000000496
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.410917572862018,36,2,105,,1.0,119.89245541880456,0.15047099999992497,0.683600899999874
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9583579263191958,37,2,135,,1.0,147.163120032191,0.13286359999983688,0.7309132000000318
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.310727333189931,38,2,75,,1.0,67.7881693135538,0.13459160000002157,0.7000370000000657
