,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.190274567446268,1,1,60,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,-129.19142823567674,0.09823099999994156,0.6853155999997398
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.767943655297035,2,1,105,,1.0,-52.69605172201657,0.11620000000038999,0.7841907000001811
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.04676854940056,3,1,135,,1.0,-41.557784714102624,0.08373290000054112,0.5994616999996651
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.190274567446268,1,1,60,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,42.388318622101615,0.0832695999997668,0.4664489999995567
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.767943655297035,2,1,105,,1.0,129.6184529478681,0.09980670000004466,0.6484995999999228
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.04676854940056,3,1,135,,1.0,153.4981194472849,0.08710770000107004,0.7502199999998993
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.76468233462327,4,1,45,,1.0,36.14347409653873,0.06793540000035136,0.6832861000002595
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.93698990321663,5,1,120,,1.0,141.25268394146107,0.10134570000082022,0.4668020000008255
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.212668672360262,6,1,90,,1.0,84.39762865948623,0.08333099999981641,0.7331888999997318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22961298828588,7,1,75,,1.0,59.170174452397845,0.08303110000088054,0.4331511000000319
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.190055305296404,8,2,120,,1.0,145.8620001823786,0.11589679999997315,0.40087080000012065
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.19264094435844,9,2,60,,1.0,50.92643238178527,0.08313819999966654,0.5005275000003166
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6789847682671281,10,2,105,,1.0,128.82411360320373,0.46653169999990496,0.050113600000258884
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5248931104365415,11,2,45,,1.0,42.70173725545519,0.08273879999978817,0.3838138000010076
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.906178884885402,12,2,135,,1.0,152.27907479500183,0.08362459999989369,0.43326060000072175
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.78200037682802,13,2,75,,1.0,75.07763428774498,0.11565159999918251,0.5509115000004385
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8005713124730781,14,2,90,,1.0,100.77681800082793,0.08316809999996622,0.49988179999854765
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.219608006470938,15,1,135,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,150.65093817126723,0.08392920000005688,0.41633010000077775
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-31.66639962334361,16,1,105,,1.0,122.43875460068529,0.0985499999987951,0.5184272999995301
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8778495374255204,17,1,45,,1.0,33.52601420332655,0.16637710000031802,0.466385600000649
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-15.947048416501922,18,1,60,,1.0,52.867413407393855,0.10028740000052494,0.6161283000001276
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-11.388131843451736,19,1,120,,1.0,139.36351139166192,0.1171094000001176,0.5328685999993468
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-14.915446120309884,20,1,75,,1.0,74.36394969065434,0.3166905999987648,0.3498577000009391
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.291921907001052,21,1,90,,1.0,91.55656747133987,0.09793820000049891,0.8024588000007498
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-14.752660314885723,22,2,135,,1.0,147.63336193527502,0.10087899999962247,0.5334054000013566
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.722131544915,23,2,45,,1.0,33.86647023064814,0.08286819999921136,0.48212039999998524
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.886304072255616,24,2,75,,1.0,73.7596185337225,0.0995204000009835,0.48403320000034
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.761511381753671,25,2,120,,1.0,142.00464724129446,0.11697720000120171,0.5329670999999507
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.174438932738315,26,2,60,,1.0,52.739233287547904,0.08353080000051705,0.4660518000000593
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.21556264380092,27,2,90,,1.0,90.87245712290203,0.10046260000126495,0.5998784999992495
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3431218518818944,28,2,105,,1.0,132.84085860261325,0.10085640000033891,0.4666075000004639
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-27.180556281280065,29,1,105,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,124.59228868750995,0.09984390000136045,0.4661967000010918
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.42742503516318,30,1,45,,1.0,43.702958674872924,0.16666670000086015,0.5002143000001524
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.811560531054515,31,1,90,,1.0,80.32503463813804,0.1170099000009941,0.6497937000003731
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.447220759409464,32,1,135,,1.0,147.7466613342487,0.08311549999962153,0.4169670999999653
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.4361637175484883,33,1,75,,1.0,69.13871534547563,0.11682699999983015,0.41498590000082913
