,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0177026311952675,1,1,90,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,88.13854236953327,0.11672720000001391,0.5001354999999421
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.640704983590016,2,1,45,,1.0,36.90346283211154,0.08362090000014177,0.46578440000007504
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5916139805784884,3,1,75,,1.0,71.5183553605927,0.20036999999979344,0.3830253000000994
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.856025971588198,4,1,105,,1.0,122.25797134181515,0.1167805000000044,0.5675049999999828
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.611344678019817,5,1,120,,1.0,144.65029981281194,0.08389119999992545,0.4166113999999652
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.164316500780793,6,1,135,,1.0,148.93633811231095,0.11711000000013883,0.4836612999999943
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5477898825145601,7,1,60,,1.0,48.551733354820406,0.11675549999995383,0.4335884999998143
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08063693589463,8,2,75,,1.0,80.42070004615165,0.11664199999995617,0.4156987000001209
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.299092750421655,9,2,60,,1.0,51.88539785017232,0.09992540000007466,0.4337920000000395
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2802738808403142,10,2,90,,1.0,94.51398845800125,0.11621549999995295,0.4168852999998762
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.306602865709214,11,2,120,,1.0,140.73168102006346,0.1671037000000979,0.48339209999994637
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5844986900043767,12,2,45,,1.0,46.278192732199265,0.08343399999989742,0.5660439999999198
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1184918278310574,13,2,135,,1.0,150.23702720397068,0.11647169999992002,0.4999818999999661
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5509121408872788,14,2,105,,1.0,129.6618185420749,0.2671013000001494,0.30001470000001973
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7635723561859467,15,1,120,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,141.6118507337828,0.0998735000000579,0.466833700000052
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4041985458583155,16,1,45,,1.0,41.739129227654296,0.11653049999995346,0.5833006999998815
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4825456890817919,17,1,105,,1.0,124.89070150750484,0.11644509999996444,0.5170327000000725
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.698933481281616,18,1,135,,1.0,153.5617091902497,0.116681299999982,0.5668083999998998
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0072954261275997,19,1,90,,1.0,89.84721161679614,0.1505245000000741,0.466250700000046
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.217875841718293,20,1,60,,1.0,50.42394464099194,0.13316220000001522,0.4505272999999761
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.046718710153365,21,1,75,,1.0,69.0170459753368,0.13443320000010317,0.5334950999999819
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.972043796085141,22,2,90,,1.0,82.71833119246493,0.11622850000003382,0.5002140000001418
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.252078916459245,23,2,60,,1.0,51.45306744604658,0.11687460000007377,0.5336127999999007
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2125618983082,24,2,105,,1.0,116.56505117707799,0.116602900000089,0.5171889999999166
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.831744797602369,25,2,135,,1.0,138.03334941950845,0.13280119999990347,0.8339214999998603
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.263310493103241,26,2,75,,1.0,66.70902681969423,0.14019949999988057,0.4670255000000907
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.343832330863632,27,2,120,,1.0,135.218685119423,0.13290680000000066,0.48397369999997863
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6021464346940687,28,2,45,,1.0,43.71267105847496,0.1504410000000007,0.450279799999862
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7439227810733742,29,1,60,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,53.93956500315152,0.11675869999999122,0.4334384000001137
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.3942122057297524,30,1,90,,1.0,79.70881815761766,0.11650890000009895,0.5173418000001675
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5599737839527683,31,1,120,,1.0,134.5659493678606,0.11663420000013502,0.4669556000001194
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.413040520391298,32,1,45,,1.0,37.27220194949841,0.11692610000000059,0.48385989999997037
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.669668767824519,33,1,105,,1.0,122.04040507383988,0.11749120000013136,0.4496030999998766
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7830533550085677,34,1,135,,1.0,138.76852970913538,0.11476990000005571,0.685311400000046
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7986058164244991,35,1,75,,1.0,71.1468412355809,0.14952979999998206,0.466952400000082
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6904786659038601,36,2,75,,1.0,66.95440185841737,0.13594499999999243,0.45019109999998363
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.6752745628079344,37,2,120,,1.0,130.24512315233122,0.13265830000000278,0.5126491000000897
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7903826469430812,38,2,105,,1.0,115.89101427909348,0.11539280000010876,0.48458340000001954
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4622417122408658,39,2,60,,1.0,58.252090145141615,0.11686210000016217,0.48250549999988834
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.643070156737275,40,2,45,,1.0,44.421274434392245,0.10049389999994673,0.450192700000116
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.465725771774865,41,2,135,,1.0,140.00954481399688,0.13368080000009286,0.7168329999999514
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.561633269954195,42,2,90,,1.0,93.03798722965703,0.13388899999995374,0.4492387000000235
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.008370206105284,43,1,120,"You will now only see the cursor at the endpoint of your reach on some trials.
On the other trials you will not recieve feedback at all.
Please continue to slice through the target as quickly and accurately as possible.",1.0,132.28362411601898,0.13345729999991818,0.6168096999999761
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2475382107034751,44,1,90,,1.0,93.46822925891713,0.1500075999999808,0.5168266999999105
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5764505282736003,45,1,60,,1.0,57.31421777802211,0.1004974999998467,0.5001583999999184
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.919937883374418,46,1,45,,1.0,36.71420297604625,0.11634759999992639,0.46687520000000404
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.307855726008464,47,1,75,,1.0,62.85361362512762,0.13327570000001288,0.5503920000001017
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033165029534404,48,1,105,,1.0,120.66576698503604,0.13358739999989666,0.6832984000000124
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.416580852423859,49,1,135,,1.0,140.29008120537128,0.1168580999999449,0.49888629999986733
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1412366258475468,50,2,105,,1.0,112.24236368054667,0.13288059999990764,0.6839884999999413
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.720071762844058,51,2,90,,1.0,85.03025927188969,0.1156992999999602,0.5154113999999481
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.616897672482123,52,2,60,,1.0,50.31716155724208,0.11685250000004999,0.4667558999999528
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.205218969162285,53,2,135,,1.0,142.21134844757373,0.1161426000001029,0.5498531000000639
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.579159624253507,54,2,75,,1.0,64.59963268702289,0.11634669999989455,0.4999413000000459
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.6582725395824185,55,2,120,,1.0,137.70487598573564,0.1329633999998805,0.6001533999999538
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.52772186387755,56,2,45,,1.0,44.59365376669097,0.13300189999995382,0.499963199999911
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.668835145913583,57,1,45,"You will now be asked to reach to targets that you have not yet reached to.
You will not receive feedback of any kind for these reaches.Please continue to slice through the target as quickly and accurately as possible.",1.0,43.28378598051362,0.11699380000004567,0.48299009999982445
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.9185268053584,58,1,105,,1.0,121.58764235813159,0.13328800000022056,0.550378000000137
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.29243915141774,59,1,105,,1.0,125.69005982501398,0.11674269999980424,0.633847299999843
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.77402930559128,60,1,75,,1.0,67.04097232521934,0.13339269999983117,0.5003713000000971
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.467628075290406,61,1,105,,1.0,121.48237972374002,0.1332423999999719,0.4667521000001216
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.28901474269744,62,1,105,,1.0,122.29726808239475,0.11592770000015662,0.6339155999999093
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.7258247848142,63,1,90,,1.0,87.45851346021522,0.13299639999991086,0.4833896000000095
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.29639424942485,64,1,105,,1.0,122.19075125975294,0.11647889999994732,0.5002197000001161
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.19421015640733,65,1,120,,1.0,132.5395854614083,0.11652860000003784,0.5669465999999375
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.04459077371935,66,1,60,,1.0,52.796991110234615,0.10026700000003075,0.4837090000000899
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.58951621626861,67,1,105,,1.0,121.32313394868771,0.1335725999999795,0.46693520000007993
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.88871856143632,68,1,135,,1.0,136.74983599313393,0.11677749999989828,0.5495722999999089
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0375574049981,69,2,75,,1.0,70.28570548470195,0.13313859999993838,0.5338500000000295
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.4384608886304,70,2,105,,1.0,127.8464356816056,0.11707109999997556,0.41734180000003107
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.561405713292565,71,2,105,,1.0,119.25933546693412,0.13295389999984764,0.43319449999989956
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.9530257120738,72,2,105,,1.0,117.42874122167758,0.11602059999995618,0.48384409999994205
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.09209776940188,73,2,90,,1.0,85.77474248907245,0.11702829999990172,0.5001817999998366
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.29071657966151,74,2,105,,1.0,120.19912994167804,0.11741280000001098,0.4495675000000574
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.487301780939347,75,2,105,,1.0,120.25643716352927,0.13317959999994855,0.4505269999999655
