condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,25,1,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6461774664893976,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
low,25,2,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.286711619602313,,1.0
low,25,3,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9771982679410645,,1.0
low,25,4,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.676564842097692,,1.0
low,25,5,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.713853543830576,,1.0
low,25,6,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6288665602282049,,1.0
low,25,7,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875017235138064,,1.0
low,25,8,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.319095956592352,,1.0
low,25,9,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.762860848003729,,1.0
low,25,10,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9119177347146605,,1.0
low,25,11,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7237858879674821,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,25,12,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5375100563894324,,1.0
low,25,13,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.283676909007889,,1.0
low,25,14,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3680520830910283,,1.0
low,25,15,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6815646288744506,,1.0
low,25,16,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2186678849544217,,1.0
low,25,17,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6387176065049837,,1.0
