condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,10,1,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005233511277967,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
low,10,2,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.394417498951796,,1.0
low,10,3,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4667503009459715,,1.0
low,10,4,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0067067290321225,,1.0
low,10,5,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31064446543292523,,1.0
low,10,6,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2546433905809389,,1.0
low,10,7,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1527248585900471,,1.0
low,10,8,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1782373052221695,,1.0
low,10,9,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.924637868599606,,1.0
low,10,10,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.483958354018056,,1.0
low,10,11,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.2768054188929088,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,10,12,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.563727508600718,,1.0
low,10,13,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1258611435026968,,1.0
low,10,14,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.1857255264545215,,1.0
low,10,15,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6499142276750683,,1.0
low,10,16,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0100452134274067,,1.0
low,10,17,baseline_continuous_fb,2,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.374379366911449,,1.0
low,10,18,baseline_continuous_fb,2,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4649561722709867,,1.0
low,10,19,baseline_continuous_fb,2,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5585264818293875,,1.0
low,10,20,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.054757842751481,,1.0
low,10,21,baseline_endpoint_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.558974865257485,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,10,22,baseline_endpoint_fb,1,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.902377318274932,,1.0
low,10,23,baseline_endpoint_fb,1,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.2144540300822415,,1.0
low,10,24,baseline_endpoint_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.9124632237430257,,1.0
low,10,25,baseline_endpoint_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.9435598302392245,,1.0
low,10,26,baseline_endpoint_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6070875671306717,,1.0
low,10,27,baseline_endpoint_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.07021794335187767,,1.0
low,10,28,baseline_endpoint_fb,2,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.376557578638905,,1.0
