condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,29,1,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.752219363056032,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
high,29,2,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.880605586313493,,1.0
high,29,3,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.941321324891526,,1.0
high,29,4,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5045756160690258,,1.0
high,29,5,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.001244670577783,,1.0
high,29,6,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.425353449040628,,1.0
high,29,7,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.990347832164719,,1.0
high,29,8,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26942383784571,,1.0
high,29,9,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.300032141767805,,1.0
high,29,10,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.9280361351128,,1.0
high,29,11,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-11.150952966078592,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,29,12,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-30.0770378285791,,1.0
high,29,13,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-14.504204924151532,,1.0
high,29,14,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-13.929283528142115,,1.0
high,29,15,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.2065604440900275,,1.0
high,29,16,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.7749208719603295,,1.0
high,29,17,baseline_continuous_fb,2,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.566619893257576,,1.0
high,29,18,baseline_continuous_fb,2,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.953325276709068,,1.0
high,29,19,baseline_continuous_fb,2,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.41055486237386346,,1.0
high,29,20,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.266172535723538,,1.0
high,29,21,baseline_endpoint_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.90687610145424,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,29,22,baseline_endpoint_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2089369634588563,,1.0
high,29,23,baseline_endpoint_fb,1,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.758557947625238,,1.0
high,29,24,baseline_endpoint_fb,1,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3415088442066072,,1.0
high,29,25,baseline_endpoint_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-17.34191447950117,,1.0
high,29,26,baseline_endpoint_fb,2,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.131844990142497,,1.0
high,29,27,baseline_endpoint_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.698773364667531,,1.0
high,29,28,baseline_endpoint_fb,2,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.544986664055967,,1.0
high,29,29,baseline_endpoint_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5895491100058767,,1.0
high,29,30,baseline_endpoint_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.805111479821156,,1.0
high,29,31,baseline_mixed_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.608429681091218,"You will now only see the cursor at the endpoint of your reach on some trials.
On the other trials you will not recieve feedback at all.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,29,32,baseline_mixed_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.618058102202077,,1.0
high,29,33,baseline_mixed_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39288698213199,,1.0
high,29,34,baseline_mixed_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.322614850676437,,1.0
high,29,35,baseline_mixed_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.312968064431734,,1.0
high,29,36,baseline_mixed_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.266586977018486,,1.0
high,29,37,baseline_mixed_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-15.683205066680632,,1.0
high,29,38,baseline_mixed_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-23.505587877252772,,1.0
high,29,39,baseline_mixed_fb,2,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1036899170921357,,1.0
high,29,40,baseline_mixed_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6814524442380803,,1.0
high,29,41,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.56015420007401,"You will now be asked to reach to targets that you have not yet reached to.
You will not receive feedback of any kind for these reaches.Please continue to slice through the target as quickly and accurately as possible.",1.0
high,29,42,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.893584826437387,,1.0
high,29,43,generalisation,1,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.25919810661053,,1.0
high,29,44,generalisation,1,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.14184293381969,,1.0
high,29,45,generalisation,1,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.58067683711605,,1.0
high,29,46,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.599062673632094,,1.0
high,29,47,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.37341894886517,,1.0
high,29,48,generalisation,1,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.695517815459763,,1.0
high,29,49,generalisation,2,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.460266230291445,,1.0
high,29,50,generalisation,2,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.917589909233445,,1.0
high,29,51,generalisation,2,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.352268618882057,,1.0
high,29,52,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.434681179730362,,1.0
high,29,53,generalisation,2,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.556800113098156,,1.0
high,29,54,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.45626750974386,,1.0
high,29,55,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.284843694852878,,1.0
high,29,56,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.35591542225614,,1.0
high,29,57,generalisation,3,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.60466707300789,,1.0
high,29,58,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.66230091717088,,1.0
high,29,59,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.535557595005784,,1.0
high,29,60,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.32334126379256,,1.0
high,29,61,generalisation,3,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.331521231540734,,1.0
high,29,62,generalisation,3,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.572627194371844,,1.0
high,29,63,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.953003156518168,,1.0
high,29,64,generalisation,3,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.67974627128842,,1.0
high,29,65,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.94598706351223,,1.0
high,29,66,generalisation,4,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.12998522203613,,1.0
high,29,67,generalisation,4,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.701390008218866,,1.0
high,29,68,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.16230457931214,,1.0
high,29,69,generalisation,4,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.209324588655985,,1.0
high,29,70,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.085466828629386,,1.0
high,29,71,generalisation,4,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.22338442420854,,1.0
high,29,72,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.56682756666138,,1.0
high,29,73,generalisation,5,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.249657739737856,,1.0
high,29,74,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.03242043189759,,1.0
high,29,75,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.298148893391662,,1.0
high,29,76,generalisation,5,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.554904684835293,,1.0
high,29,77,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.592235653375607,,1.0
high,29,78,generalisation,5,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.560864429592215,,1.0
high,29,79,generalisation,5,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.413053146131446,,1.0
high,29,80,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.47605168161006,,1.0
