condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,31,39,baseline_mixed_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1700895493126582,,1.0
low,31,40,baseline_mixed_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.045558700985515,,1.0
low,31,41,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.5544197696546,"You will now be asked to reach to targets that you have not yet reached to.
You will not receive feedback of any kind for these reaches.Please continue to slice through the target as quickly and accurately as possible.",1.0
low,31,42,generalisation,1,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.041290915933025,,1.0
low,31,43,generalisation,1,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.5661106208098,,1.0
low,31,44,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.357453002463444,,1.0
low,31,45,generalisation,1,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.742012110344287,,1.0
low,31,46,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.936596590037,,1.0
low,31,47,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.71078059988469,,1.0
low,31,48,generalisation,1,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.41944606036277,,1.0
low,31,49,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.19294771771419,,1.0
low,31,50,generalisation,2,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.382559681200252,,1.0
low,31,51,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.37703858246491,,1.0
low,31,52,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.19468876280076,,1.0
low,31,53,generalisation,2,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.90714424253548,,1.0
low,31,54,generalisation,2,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.11072856333007,,1.0
low,31,55,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.50944500595258,,1.0
low,31,56,generalisation,2,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.526037432450966,,1.0
low,31,57,generalisation,3,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.889500521985195,,1.0
low,31,58,generalisation,3,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.87513068876185,,1.0
low,31,59,generalisation,3,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.893019663004054,,1.0
low,31,60,generalisation,3,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.732644113918816,,1.0
low,31,61,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.127536405198097,,1.0
low,31,62,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.883198178342656,,1.0
low,31,63,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.97634330483741,,1.0
low,31,64,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.842795272132918,,1.0
low,31,65,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.552076703096514,,1.0
low,31,66,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.838847076347776,,1.0
low,31,67,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.070063309135353,,1.0
low,31,68,generalisation,4,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.41355256602009,,1.0
low,31,69,generalisation,4,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.970508655285265,,1.0
low,31,70,generalisation,4,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.07373977179817,,1.0
low,31,71,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.733664689850087,,1.0
low,31,72,generalisation,4,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.57938570329792,,1.0
low,31,73,generalisation,5,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.7225019768904,,1.0
low,31,74,generalisation,5,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.681563964957505,,1.0
low,31,75,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.182730260762774,,1.0
low,31,76,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.9021167997507,,1.0
low,31,77,generalisation,5,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.50392259722783,,1.0
low,31,78,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.851523958893463,,1.0
low,31,79,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.69102626196958,,1.0
low,31,80,generalisation,5,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.828189031193315,,1.0
low,31,81,generalisation,6,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.86958641094938,,1.0
low,31,82,generalisation,6,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.97499896532029,,1.0
low,31,83,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.89883331733127,,1.0
low,31,84,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.630158264598457,,1.0
low,31,85,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.509724043014877,,1.0
low,31,86,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.576575212650074,,1.0
low,31,87,generalisation,6,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.708062382832736,,1.0
low,31,88,generalisation,6,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.52653007831695,,1.0
low,31,89,generalisation,7,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.5892015611905,,1.0
low,31,90,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.501560733617865,,1.0
low,31,91,generalisation,7,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.325658655821456,,1.0
low,31,92,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.265640741696174,,1.0
low,31,93,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.943578533232575,,1.0
low,31,94,generalisation,7,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.628666744153517,,1.0
low,31,95,generalisation,7,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.73971903462934,,1.0
low,31,96,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.941451256976222,,1.0
low,31,97,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.771247449542024,,1.0
low,31,98,generalisation,8,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.47162995589258,,1.0
low,31,99,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.28914964807107,,1.0
low,31,100,generalisation,8,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.3867552599604,,1.0
low,31,101,generalisation,8,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.113169000239502,,1.0
low,31,102,generalisation,8,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.54945450467198,,1.0
low,31,103,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.49242262266573,,1.0
low,31,104,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.644807427514632,,1.0
low,31,105,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.439170858140663,,1.0
low,31,106,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.58483540515154,,1.0
low,31,107,generalisation,9,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.12786544507581,,1.0
low,31,108,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.911025589889135,,1.0
low,31,109,generalisation,9,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.146438479478554,,1.0
low,31,110,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.180558662487524,,1.0
low,31,111,generalisation,9,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.159896589496284,,1.0
low,31,112,generalisation,9,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.266405287899026,,1.0
low,31,113,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.615573848202118,,1.0
low,31,114,generalisation,10,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.07962564086888,,1.0
low,31,115,generalisation,10,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.43735385017109,,1.0
low,31,116,generalisation,10,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.357046276439767,,1.0
low,31,117,generalisation,10,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.71980995011006,,1.0
low,31,118,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.332328818378954,,1.0
low,31,119,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.16208191823438,,1.0
low,31,120,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.100616337433095,,1.0
low,31,121,generalisation,11,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.90165312344969,,1.0
low,31,122,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.3355364946924,,1.0
low,31,123,generalisation,11,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.340353022025027,,1.0
low,31,124,generalisation,11,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.508899564952536,,1.0
low,31,125,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.34197493611947,,1.0
low,31,126,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.54272101023741,,1.0
low,31,127,generalisation,11,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.212201561368392,,1.0
low,31,128,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.565894506274486,,1.0
low,31,129,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.54701761937047,,1.0
low,31,130,generalisation,12,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.462942672035375,,1.0
low,31,131,generalisation,12,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.72992849912412,,1.0
low,31,132,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.63692776479853,,1.0
low,31,133,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.43529063629943,,1.0
low,31,134,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.551046483499153,,1.0
low,31,135,generalisation,12,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.3025768023584,,1.0
low,31,136,generalisation,12,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.92226938389676,,1.0
low,31,137,generalisation,13,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.1012720114315,,1.0
low,31,138,generalisation,13,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.878271658345422,,1.0
low,31,139,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.695308035135966,,1.0
low,31,140,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0716031954048,,1.0
low,31,141,generalisation,13,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.51993387182525,,1.0
low,31,142,generalisation,13,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.16167978242267,,1.0
low,31,143,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.78452818035587,,1.0
low,31,144,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.52726913615401,,1.0
low,31,145,generalisation,14,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.195496897903418,,1.0
low,31,146,generalisation,14,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.762070561581027,,1.0
low,31,147,generalisation,14,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.095363226628145,,1.0
low,31,148,generalisation,14,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.709402333571173,,1.0
low,31,149,generalisation,14,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.82599429087858,,1.0
low,31,150,generalisation,14,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.64151153010558,,1.0
low,31,151,generalisation,14,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.110697306322862,,1.0
low,31,152,generalisation,14,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.820428090020823,,1.0
low,31,153,generalisation,15,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.48634945691064,,1.0
low,31,154,generalisation,15,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.359640951863952,,1.0
low,31,155,generalisation,15,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.7436076035013,,1.0
low,31,156,generalisation,15,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.113162961163376,,1.0
low,31,157,generalisation,15,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.240320250399844,,1.0
low,31,158,generalisation,15,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.109530496196307,,1.0
low,31,159,generalisation,15,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.32106808829259,,1.0
low,31,160,generalisation,15,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.187158431050868,,1.0
low,31,161,washout_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.785746046329206,You will not receive feedback of any kind for the following reaches.Please continue to slice through the target as quickly and accurately as possible.,1.0
low,31,162,washout_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.694954771224759,,1.0
low,31,163,washout_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1501674851930006,,1.0
low,31,164,washout_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.323222246582936,,1.0
low,31,165,washout_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3135015205082048,,1.0
low,31,166,washout_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8549267159064384,,1.0
low,31,167,washout_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4012209655113517,,1.0
low,31,168,washout_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6664930406037524,,1.0
low,31,169,washout_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.53875866033575,,1.0
low,31,170,washout_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8497795238135658,,1.0
low,31,171,washout_fb,1,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.211244720870843,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,31,172,washout_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03258351549020308,,1.0
low,31,173,washout_fb,1,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4052466812602793,,1.0
low,31,174,washout_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.918966850124283,,1.0
low,31,175,washout_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.336125228771074,,1.0
low,31,176,washout_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9900268991592005,,1.0
low,31,177,washout_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.153169483395987,,1.0
low,31,178,washout_fb,2,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.011757539716916,,1.0
low,31,179,washout_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6146867768749142,,1.0
low,31,180,washout_fb,2,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.747971960471837,,1.0
