condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,32,1,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.382182611241337,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
low,32,2,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.02701933996903,,1.0
low,32,3,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.913720829307713,,1.0
low,32,4,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481649289016105,,1.0
low,32,5,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3481812531979107,,1.0
low,32,6,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0444909888412166,,1.0
low,32,7,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4217505388337206,,1.0
low,32,8,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.446781419202434,,1.0
low,32,9,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5617645547930008,,1.0
low,32,10,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8681317370505215,,1.0
low,32,11,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.9799777911685905,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,32,12,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.596399560274425,,1.0
low,32,13,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.9613649147270564,,1.0
low,32,14,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.37637076774964173,,1.0
low,32,15,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.851083220759865,,1.0
low,32,16,baseline_continuous_fb,2,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.59871195364846,,1.0
low,32,17,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7566867861649073,,1.0
low,32,18,baseline_continuous_fb,2,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22704637121105214,,1.0
