condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,8,1,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.640156580081328,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
high,8,2,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.60612913699873,,1.0
high,8,3,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.701294453216882,,1.0
high,8,4,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40417170744916214,,1.0
high,8,5,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.455109934096495,,1.0
high,8,6,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6240297441396354,,1.0
high,8,7,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14133952938062,,1.0
high,8,8,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6208038405192426,,1.0
high,8,9,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17124806874962994,,1.0
high,8,10,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3443349676816503,,1.0
high,8,11,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.06879695731328224,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,8,12,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3838710719823566,,1.0
high,8,13,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.928889915048321,,1.0
high,8,14,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.895969018635041,,1.0
high,8,15,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.465966562325846,,1.0
high,8,16,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.554051946118609,,1.0
high,8,17,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.114884894314458,,1.0
high,8,18,baseline_continuous_fb,2,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.323636163901377,,1.0
high,8,19,baseline_continuous_fb,2,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.29606266546186,,1.0
high,8,20,baseline_continuous_fb,2,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5474642950241854,,1.0
high,8,21,baseline_endpoint_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.702900197483388,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,8,22,baseline_endpoint_fb,1,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.65877939568298,,1.0
high,8,23,baseline_endpoint_fb,1,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.70855184484977,,1.0
high,8,24,baseline_endpoint_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.066086463537086,,1.0
high,8,25,baseline_endpoint_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.951911524653132,,1.0
high,8,26,baseline_endpoint_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.723638797590576,,1.0
high,8,27,baseline_endpoint_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9793734265322924,,1.0
high,8,28,baseline_endpoint_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.650417799856193,,1.0
high,8,29,baseline_endpoint_fb,2,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.1338537072103234,,1.0
high,8,30,baseline_endpoint_fb,2,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.172874783614855,,1.0
high,8,31,baseline_mixed_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.237598809690684,"You will now only see the cursor at the endpoint of your reach on some trials.
On the other trials you will not recieve feedback at all.
Please continue to slice through the target as quickly and accurately as possible.",1.0
