condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,0,60,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.015987347876862,,1.0
high,0,61,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36.83039753332017,,1.0
high,0,62,generalisation,3,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.4756901799822,,1.0
high,0,63,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.45641545556597,,1.0
high,0,64,generalisation,3,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.767289602583126,,1.0
high,0,65,generalisation,4,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.58744689819718,,1.0
high,0,66,generalisation,4,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.93766226288098,,1.0
high,0,67,generalisation,4,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.59857191342553,,1.0
high,0,68,generalisation,4,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.976608795417892,,1.0
high,0,69,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.04305575832473,,1.0
high,0,70,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.63662310956145,,1.0
high,0,71,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.824766395164474,,1.0
high,0,72,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.7800286555581,,1.0
high,0,73,generalisation,5,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.026312723470998,,1.0
high,0,74,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.08585552924842,,1.0
high,0,75,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.260194823527904,,1.0
high,0,76,generalisation,5,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.91382909508811,,1.0
high,0,77,generalisation,5,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.750452187275545,,1.0
high,0,78,generalisation,5,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.40915058737821,,1.0
high,0,79,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.35754566563873,,1.0
high,0,80,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.472661106591236,,1.0
high,0,81,generalisation,6,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.506451793195694,,1.0
high,0,82,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.837047180445442,,1.0
high,0,83,generalisation,6,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.442568398438553,,1.0
high,0,84,generalisation,6,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.62728491533822,,1.0
high,0,85,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.63795935997428,,1.0
high,0,86,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.096996605069968,,1.0
high,0,87,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.43390347793927,,1.0
high,0,88,generalisation,6,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.76032898360954,,1.0
high,0,89,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.110998918547708,,1.0
high,0,90,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.857977654495954,,1.0
high,0,91,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.525484113300195,,1.0
high,0,92,generalisation,7,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.284206583218985,,1.0
high,0,93,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.51763176505022,,1.0
high,0,94,generalisation,7,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.878110858376964,,1.0
high,0,95,generalisation,7,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.300802499298104,,1.0
high,0,96,generalisation,7,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.93970716227018,,1.0
high,0,97,generalisation,8,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.73725843954816,,1.0
high,0,98,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.03273083181207,,1.0
high,0,99,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.3800751640903,,1.0
high,0,100,generalisation,8,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.278499571924414,,1.0
high,0,101,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.058740832264874,,1.0
high,0,102,generalisation,8,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.430293907931215,,1.0
high,0,103,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.25092418163098,,1.0
high,0,104,generalisation,8,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.27008086641453,,1.0
high,0,105,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.458051252062884,,1.0
high,0,106,generalisation,9,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.552538022744104,,1.0
high,0,107,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.16916172404133,,1.0
high,0,108,generalisation,9,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.600130296916632,,1.0
high,0,109,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.576192562455372,,1.0
high,0,110,generalisation,9,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.82449555632352,,1.0
high,0,111,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.797552467525776,,1.0
high,0,112,generalisation,9,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.22172298658731,,1.0
high,0,113,generalisation,10,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.62329771815695,,1.0
high,0,114,generalisation,10,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.239667487669074,,1.0
high,0,115,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.209308343782986,,1.0
high,0,116,generalisation,10,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.54801270021865,,1.0
high,0,117,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.327757534023807,,1.0
high,0,118,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.246586877256846,,1.0
high,0,119,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.036795632706706,,1.0
high,0,120,generalisation,10,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.103192382067686,,1.0
high,0,121,generalisation,11,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.15185766983626,,1.0
high,0,122,generalisation,11,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.98753923016025,,1.0
high,0,123,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.68538138476814,,1.0
high,0,124,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.66883463211093,,1.0
high,0,125,generalisation,11,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.11668924817117,,1.0
high,0,126,generalisation,11,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.846388928751026,,1.0
high,0,127,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.43036161774089,,1.0
high,0,128,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.374335548996967,,1.0
high,0,129,generalisation,12,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.314811650071935,,1.0
high,0,130,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.59156886726737,,1.0
high,0,131,generalisation,12,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.295396876261812,,1.0
high,0,132,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.393835909459696,,1.0
high,0,133,generalisation,12,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.4123340939532,,1.0
high,0,134,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.612917639980882,,1.0
high,0,135,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.956521663031175,,1.0
high,0,136,generalisation,12,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.382038152935738,,1.0
high,0,137,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.27213628418911,,1.0
high,0,138,generalisation,13,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.575527363752414,,1.0
high,0,139,generalisation,13,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.28224595691916,,1.0
high,0,140,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.12244708687963,,1.0
high,0,141,generalisation,13,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.72510546054614,,1.0
high,0,142,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.702476540897315,,1.0
high,0,143,generalisation,13,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.413319592037237,,1.0
high,0,144,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.40392858161109,,1.0
high,0,145,generalisation,14,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0734250837673,,1.0
high,0,146,generalisation,14,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.8026295814576,,1.0
high,0,147,generalisation,14,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.901681786909386,,1.0
high,0,148,generalisation,14,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.573882785896103,,1.0
high,0,149,generalisation,14,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.44416316679525,,1.0
high,0,150,generalisation,14,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.47844012203757,,1.0
high,0,151,generalisation,14,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.41942263664903,,1.0
high,0,152,generalisation,14,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.303099878929206,,1.0
high,0,153,generalisation,15,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.335721174067622,,1.0
high,0,154,generalisation,15,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.325007771951626,,1.0
high,0,155,generalisation,15,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.31895018588171,,1.0
high,0,156,generalisation,15,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.53548534317114,,1.0
high,0,157,generalisation,15,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.085198821017702,,1.0
high,0,158,generalisation,15,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.12991351028909,,1.0
high,0,159,generalisation,15,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.2537295947145,,1.0
high,0,160,generalisation,15,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.73158603734375,,1.0
high,0,161,washout_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.954582646998507,You will not receive feedback of any kind for the following reaches.Please continue to slice through the target as quickly and accurately as possible.,1.0
high,0,162,washout_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0671319529765855,,1.0
high,0,163,washout_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.89764555658374,,1.0
high,0,164,washout_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0866481456990675,,1.0
high,0,165,washout_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.081058237835763,,1.0
high,0,166,washout_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.974641040589406,,1.0
high,0,167,washout_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.574545799839179,,1.0
high,0,168,washout_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.618000290978078,,1.0
high,0,169,washout_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18755471672152,,1.0
high,0,170,washout_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.784267805657021,,1.0
high,0,171,washout_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.455482838069985,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,0,172,washout_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-15.748706876099055,,1.0
high,0,173,washout_fb,1,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.811629477061491,,1.0
high,0,174,washout_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-13.32374604480492,,1.0
high,0,175,washout_fb,1,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.190346795895761,,1.0
high,0,176,washout_fb,2,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.805867654733856,,1.0
high,0,177,washout_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.33648240915352,,1.0
high,0,178,washout_fb,2,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.8119391100784363,,1.0
high,0,179,washout_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-14.610390019441233,,1.0
high,0,180,washout_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.290506118765771,,1.0
