condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,23,1,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.094003496073993,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
low,23,2,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196357946845582,,1.0
low,23,3,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8624164494772035,,1.0
low,23,4,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8411919608754401,,1.0
low,23,5,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.180995549162949,,1.0
low,23,6,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8584342269005136,,1.0
low,23,7,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.874564287875057,,1.0
low,23,8,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5180453267582732,,1.0
low,23,9,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8359830349703277,,1.0
low,23,10,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.898594597935142,,1.0
low,23,11,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2975798161178544,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,23,12,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.054932480903705,,1.0
low,23,13,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4401754225931188,,1.0
low,23,14,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.847157864026978,,1.0
low,23,15,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0693369030033395,,1.0
