condition,subject,trial,state,t,x,y
slow,999,-1,state_init,0.0,516,628
slow,999,-1,state_init,6.0,516,628
slow,999,-1,state_init,9.0,516,628
slow,999,-1,state_init,10.0,516,628
slow,999,-1,state_init,15.0,516,628
slow,999,-1,state_init,51.0,516,628
slow,999,-1,state_init,60.0,516,628
slow,999,-1,state_init,62.0,516,628
slow,999,-1,state_init,78.0,516,628
slow,999,-1,state_init,110.0,516,628
slow,999,-1,state_init,127.0,516,628
slow,999,-1,state_init,134.0,516,628
slow,999,-1,state_init,136.0,516,628
slow,999,-1,state_init,140.0,516,628
slow,999,-1,state_init,143.0,516,628
slow,999,-1,state_init,146.0,516,628
slow,999,-1,state_init,149.0,516,628
slow,999,-1,state_init,152.0,516,628
slow,999,-1,state_init,155.0,516,628
slow,999,-1,state_init,157.0,516,628
slow,999,-1,state_init,160.0,516,628
slow,999,-1,state_init,163.0,516,628
slow,999,-1,state_init,167.0,516,628
slow,999,-1,state_init,170.0,516,628
slow,999,-1,state_init,173.0,516,628
slow,999,-1,state_init,176.0,516,628
slow,999,-1,state_init,178.0,516,628
slow,999,-1,state_init,182.0,516,628
slow,999,-1,state_init,186.0,516,628
slow,999,-1,state_init,188.0,516,628
slow,999,-1,state_init,191.0,516,628
slow,999,-1,state_init,195.0,516,628
slow,999,-1,state_init,197.0,516,628
slow,999,-1,state_init,200.0,516,628
slow,999,-1,state_init,202.0,516,628
slow,999,-1,state_init,205.0,516,628
slow,999,-1,state_init,207.0,516,628
slow,999,-1,state_init,210.0,516,628
slow,999,-1,state_init,212.0,516,628
slow,999,-1,state_init,215.0,516,628
slow,999,-1,state_init,218.0,516,628
slow,999,-1,state_init,221.0,516,628
slow,999,-1,state_init,224.0,516,628
slow,999,-1,state_init,227.0,516,628
slow,999,-1,state_init,229.0,516,628
slow,999,-1,state_init,232.0,516,628
slow,999,-1,state_init,245.0,516,628
slow,999,-1,state_init,247.0,516,628
slow,999,-1,state_init,250.0,516,628
slow,999,-1,state_init,253.0,516,628
slow,999,-1,state_init,256.0,516,628
slow,999,-1,state_init,259.0,516,628
slow,999,-1,state_init,262.0,516,628
slow,999,-1,state_init,266.0,516,628
slow,999,-1,state_init,268.0,516,628
slow,999,-1,state_init,272.0,516,628
slow,999,-1,state_init,275.0,516,628
slow,999,-1,state_init,278.0,516,628
slow,999,-1,state_init,280.0,516,628
slow,999,-1,state_init,283.0,516,628
slow,999,-1,state_init,287.0,516,628
slow,999,-1,state_init,289.0,516,628
slow,999,-1,state_init,292.0,516,628
slow,999,-1,state_init,295.0,516,628
slow,999,-1,state_init,311.0,516,628
slow,999,-1,state_init,314.0,516,628
slow,999,-1,state_init,317.0,516,628
slow,999,-1,state_init,320.0,516,628
slow,999,-1,state_init,323.0,516,628
slow,999,-1,state_init,325.0,516,628
slow,999,-1,state_init,327.0,516,628
slow,999,-1,state_init,330.0,516,628
slow,999,-1,state_init,334.0,516,628
slow,999,-1,state_init,337.0,516,628
slow,999,-1,state_init,340.0,516,628
slow,999,-1,state_init,344.0,516,628
slow,999,-1,state_init,347.0,516,628
slow,999,-1,state_init,350.0,516,628
slow,999,-1,state_init,352.0,516,628
slow,999,-1,state_init,355.0,516,628
slow,999,-1,state_init,361.0,516,628
slow,999,-1,state_init,364.0,516,628
slow,999,-1,state_init,367.0,516,628
slow,999,-1,state_init,371.0,516,628
slow,999,-1,state_init,374.0,516,628
slow,999,-1,state_init,377.0,516,628
slow,999,-1,state_init,379.0,516,628
slow,999,-1,state_init,382.0,516,628
slow,999,-1,state_init,386.0,516,628
slow,999,-1,state_init,388.0,516,628
slow,999,-1,state_init,391.0,516,628
slow,999,-1,state_init,393.0,516,628
slow,999,-1,state_init,410.0,516,628
slow,999,-1,state_init,413.0,516,628
slow,999,-1,state_init,416.0,516,628
slow,999,-1,state_init,418.0,516,628
slow,999,-1,state_init,420.0,516,628
slow,999,-1,state_init,423.0,516,628
slow,999,-1,state_init,425.0,516,628
slow,999,-1,state_init,428.0,516,628
slow,999,-1,state_init,430.0,516,628
slow,999,-1,state_init,433.0,516,628
slow,999,-1,state_init,435.0,516,628
slow,999,-1,state_init,438.0,516,628
slow,999,-1,state_init,440.0,516,628
slow,999,-1,state_init,443.0,516,628
slow,999,-1,state_init,445.0,516,628
slow,999,-1,state_init,447.0,516,628
slow,999,-1,state_init,450.0,516,628
slow,999,-1,state_init,452.0,516,628
slow,999,-1,state_init,455.0,516,628
slow,999,-1,state_init,458.0,516,628
slow,999,-1,state_init,462.0,516,628
slow,999,-1,state_init,465.0,516,628
slow,999,-1,state_init,467.0,516,628
