,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.125959181355672,1,1,90,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,90.87467677112132,0.09990640000023632,0.5666387000001123
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.779907485308565,2,1,135,,1.0,150.00390173689678,0.10007739999991827,0.45012050000013915
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.849145256842872,3,1,75,,1.0,63.04998857196717,0.11659929999996166,0.44841120000000956
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0103085948168653,4,1,120,,1.0,142.54421329779782,0.10031620000017938,0.43345240000007834
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8919130668017525,5,1,105,,1.0,124.14217691890867,0.10326789999999164,0.43366229999992356
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.61175226869215,6,1,60,,1.0,46.75340486007154,0.11634300000014264,0.4167195999998512
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.481511244392724,7,1,45,,1.0,40.07656262330378,0.10001160000001619,0.4497378999999455
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.11372962646552,8,2,120,,1.0,133.17445769267013,0.09985169999981736,0.5329917999997633
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.713531734851459,9,2,105,,1.0,121.27376510282282,0.10016260000020338,0.4832071000000724
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40454524171472,10,2,135,,1.0,149.3295185123068,0.13347109999995155,0.4163743999997678
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.970456672601822,11,2,75,,1.0,68.74949449286676,0.09990010000001348,0.5333433999999215
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.994774716228539,12,2,60,,1.0,58.089503450154915,0.10068580000006477,0.44958560000031866
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.68389328168704,13,2,90,,1.0,87.6386253418244,0.11750379999966754,0.4332537999998749
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.692940397292146,14,2,45,,1.0,39.86484256717,0.09986350000008315,0.46680389999983163
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.84894391164816,15,1,135,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,145.2568198416964,0.09997819999989588,0.46673880000025747
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.641783750853172,16,1,75,,1.0,60.38120163584628,0.11616019999974014,0.4511726999999155
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5356365088084338,17,1,90,,1.0,86.75724702237734,0.13229390000014973,0.41817909999963376
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.498661389501358,18,1,60,,1.0,47.3584602761347,0.09997180000027583,0.4334834999999657
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.19372505381705,19,1,105,,1.0,124.02884128397152,0.13343900000018039,0.4331851000001734
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8419100270556443,20,1,120,,1.0,133.92277040835052,0.11693340000010721,0.55055799999991
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.88434512868212,21,1,45,,1.0,42.76052406204812,0.11721739999984493,0.5165096000000631
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.750417096208,22,2,135,,1.0,139.4608482585166,0.11667970000007699,0.6998898000001645
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.794339267575128,23,2,120,,1.0,131.36064785508478,0.13395549999995637,0.6167384999998831
