,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.094003496073993,1,1,80,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,76.5781649321138,0.08288210000000618,0.5172649999999521
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196357946845582,2,1,100,,1.0,112.6645574346961,0.11649910000005548,0.46722170000020924
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8624164494772035,3,1,95,,1.0,106.46663133484833,0.13300939999999173,0.5502134000003025
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84119196087544,4,1,85,,1.0,86.31376975721457,0.22284820000004402,0.6172099000000344
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.180995549162949,5,1,90,,1.0,90.16185205398402,0.11701810000022306,0.48371580000002723
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8584342269005136,6,2,85,,1.0,85.16110119907671,0.11676669999997102,0.4835728000002746
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.874564287875057,7,2,100,,1.0,121.99027754549833,0.199555700000019,0.6337806000001365
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5180453267582732,8,2,90,,1.0,91.83684443006096,0.10023690000025454,0.5170725999996648
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8359830349703277,9,2,95,,1.0,108.79988515865267,0.11687669999992067,0.5333550999998806
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.898594597935142,10,2,80,,1.0,76.18742141876223,0.21630679999998392,0.4830282999996598
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2975798161178544,11,1,80,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,78.03794860233377,0.21660509999992428,0.5668013999998038
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.054932480903705,12,1,90,,1.0,89.35805734399544,0.13284610000027897,0.6334308999998939
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4401754225931188,13,1,100,,1.0,110.26142342078847,0.13388269999995828,0.7667534999995951
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.847157864026978,14,1,95,,1.0,98.3580684437,0.11697370000001683,0.6500785999996879
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0693369030033395,15,1,85,,1.0,76.4349928933591,0.10051209999983257,0.5835286000001361
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.340062044617797,16,2,90,,1.0,86.1677302538052,0.3829845000000205,0.3670361999998022
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.055375552101422,17,2,100,,1.0,116.69814217931199,0.1171276999998554,0.7163911999996344
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0400586987040594,18,2,95,,1.0,105.51614550542327,0.24961279999979524,0.500368399999843
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3203959990593962,19,2,85,,1.0,75.61056784432537,0.08344489999990401,0.5167226000003211
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5070757722792651,20,2,80,,1.0,74.27801791701086,0.10008180000022548,0.46704219999992347
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.365054740689433,21,1,95,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,101.77978602818682,0.1002198999999564,0.4332798999998886
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.134880549603906,22,1,100,,1.0,109.61658878822588,0.3334351999997125,0.41683270000021366
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.844546599849329,23,1,85,,1.0,83.81706983405175,0.10024500000008629,0.44996339999988777
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.825674735947512,24,1,80,,1.0,83.39516450324604,0.11538900000005015,0.5177936000000045
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.2628241047743853,25,1,90,,1.0,87.77459981794239,0.11691659999996773,0.53354360000003
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.116107932271927,26,2,90,,1.0,90.94695144677347,0.10035330000027898,0.4329976999997598
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.809729120088472,27,2,100,,1.0,113.32015139103932,0.09971189999987473,0.467172500000288
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.263000204347528,28,2,95,,1.0,102.42325834218938,0.11709410000003118,0.5169012000001203
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.977107170142544,29,2,80,,1.0,77.38067770656923,0.10013960000014777,0.4503291999999419
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.3526650755138805,30,2,85,,1.0,84.75286109838355,0.11641570000028878,0.5171325999999681
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.640234327423422,31,1,85,"You will now only see the cursor at the endpoint of your reach on some trials.
On the other trials you will not recieve feedback at all.
Please continue to slice through the target as quickly and accurately as possible.",1.0,85.9350526922573,0.10048809999989317,0.5326986999998553
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.331928820914642,32,1,100,,1.0,112.63059851470263,0.11695400000007794,0.5162172999998802
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.459208477648986,33,1,90,,1.0,87.93988897627688,0.13287910000008196,0.5172027000003254
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0985561163148616,34,1,80,,1.0,73.18458966800145,0.11652989999993224,0.6667591000000357
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1046048462574063,35,1,95,,1.0,97.46707664026034,0.11630639999975756,0.5001314999999522
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0941506050377139,36,2,100,,1.0,110.80414894965338,0.13351529999999912,0.6171278000001621
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625835411197433,37,2,90,,1.0,93.66085382912578,0.14983669999992344,0.4499955000001137
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2389372074583817,38,2,80,,1.0,72.47443162627714,0.09921729999996387,0.41731039999967834
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8137573846181956,39,2,85,,1.0,82.02238106365657,0.11701339999990523,0.633315500000208
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3394708369497828,40,2,95,,1.0,86.20532773168424,0.4835243999996237,0.13314829999990252
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.478153225247237,41,1,80,"You will now be asked to reach to targets that you have not yet reached to.
You will not receive feedback of any kind for these reaches.Please continue to slice through the target as quickly and accurately as possible.",1.0,77.75483244660631,0.18344509999997172,0.5000626000000921
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.297770633854928,42,1,90,,1.0,88.43064519525103,0.0997775000000729,0.5828714000003856
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.51838620793114,43,1,90,,1.0,84.95754893082909,0.10000690000015311,0.5836427000003823
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.95375050438453,44,1,100,,1.0,106.28633137294574,0.10025879999966492,0.6835631999997531
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.94012994040672,45,1,85,,1.0,83.18478058135585,0.18339620000006107,0.43323210000016843
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.57782500470237,46,1,95,,1.0,101.71959909499417,0.25040290000015375,0.4832268000000113
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.023936825067224,47,1,90,,1.0,86.70388402745368,0.4168721999999434,0.4497839999999087
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.512550267158023,48,1,90,,1.0,86.89833597013154,0.11671129999967889,0.7334386000002269
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.40264701352992,49,2,90,,1.0,86.47438480282554,0.11671150000029229,0.6329046999999264
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.46685180617468,50,2,90,,1.0,83.73251859515071,0.09968619999972361,0.48350040000013905
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.154202450854484,51,2,95,,1.0,88.05598097506379,0.10049849999995786,0.4666210999998839
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.86266855269949,52,2,100,,1.0,120.38350207334051,0.13325699999995777,0.6333823999998458
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.27843417565289,53,2,80,,1.0,78.03289762341504,0.09973270000000412,0.5500253000000157
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.6835883175751,54,2,90,,1.0,97.60486927951501,0.2500602999998591,0.38332820000005086
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.090512535707244,55,2,85,,1.0,80.92727334803243,0.09920469999997295,0.400732699999935
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.27882031451496,56,2,90,,1.0,85.44741199035154,0.09985860000006141,0.6167697999999291
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.29186244563913,57,3,90,,1.0,87.47169881101834,0.09993119999990085,0.4498695000002044
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.82706002971834,58,3,90,,1.0,85.7041594887285,0.10024039999962042,0.5504226000002745
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.43790155467093,59,3,90,,1.0,84.42780219603621,0.2169816999999057,0.3660562000000027
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.762798343752312,60,3,95,,1.0,106.2537900442643,0.1833318999997573,0.5665497999998479
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.95065869516069,61,3,90,,1.0,93.02724518227998,0.09924610000007306,0.4343429999998989
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.31347613850926,62,3,85,,1.0,77.77249585456559,0.21700939999982438,0.4166088000001764
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.35943431339375,63,3,100,,1.0,110.84793009389473,0.10021469999992405,0.5331511999997929
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.858739859536904,64,3,80,,1.0,78.16043157810171,0.1666824000003544,0.38376800000014555
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.203531010340903,65,4,95,,1.0,94.48460600954463,0.11695529999997234,0.4832005000002937
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.64467341729277,66,4,85,,1.0,79.96074521284766,0.16657459999987623,0.450430100000176
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.432479054371463,67,4,90,,1.0,88.35916336583199,0.1336351999998442,0.5332456000001002
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.432711344896138,68,4,90,,1.0,89.83440572259718,0.08318750000034925,0.5392360999999255
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.30794412664078,69,4,100,,1.0,100.35905248808372,0.10001650000003792,0.4668879000000743
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.98881921837011,70,4,90,,1.0,90.29457724766743,0.23356869999997798,0.33295829999997295
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.3570381987139,71,4,80,,1.0,74.17169340374758,0.09952110000040193,0.4836004000003413
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.598534311162133,72,4,90,,1.0,92.19057386403823,0.21639180000011038,0.38356359999988854
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.86086224266005,73,5,90,,1.0,92.5448043798131,0.11718780000001061,0.4667877999995653
