,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.976895176627027,1,1,90,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,81.9287429995251,0.10031119999996463,0.5333330999999362
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.379413853642926,2,1,100,,1.0,120.66456458047989,0.1322240999999167,0.5680378000000701
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.632785175536455,3,1,80,,1.0,76.43457092447139,0.13318760000004204,0.533367099999964
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3365951358703425,4,1,85,,1.0,91.01269871341344,0.13286759999994047,0.6337039000000004
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.00637135262034,5,1,95,,1.0,113.56380051001233,0.13348569999993742,0.7002181000000292
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.330195968081297,6,2,85,,1.0,86.38903536055048,0.13944050000009156,0.6331070999999611
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7052701323259125,7,2,90,,1.0,95.9061411137705,0.11658699999998134,0.4992929000000004
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1275332722333533,8,2,95,,1.0,114.48248589734712,0.1330515000000787,0.6501753000000008
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1769888962769253,9,2,80,,1.0,78.03794860233377,0.11683349999998427,0.6332883000000038
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.303319291419872,10,2,100,,1.0,120.62657385438858,0.13390319999996336,0.6332145000000082
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.305496283504659,11,1,95,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,107.15050530112123,0.1333347000000913,0.5831038000000035
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4594453459725205,12,1,90,,1.0,93.99461700814815,0.28333840000004784,0.43315740000002734
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.23013911742653,13,1,80,,1.0,71.32532128099713,0.09696059999998852,0.6366865999999618
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.909523295991764,14,1,85,,1.0,87.00221139063454,0.13354930000002696,0.6335709999999608
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.7087811259121954,15,1,100,,1.0,118.425992243091,0.13423779999993712,0.6501872000000049
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1352352338611356,16,2,85,,1.0,87.90109406679646,0.13309379999998328,0.7672407000000021
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3583126146941074,17,2,95,,1.0,106.60420017489652,0.16640709999990122,0.5836215000000493
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.238922331978315,18,2,80,,1.0,77.95554649172496,0.11664800000005471,0.6171456000000717
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.969833083067952,19,2,90,,1.0,92.48955292199915,0.18340150000005906,0.4834874000000582
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.964912736740602,20,2,100,,1.0,118.23744553816725,0.10029369999995197,0.5824671999999964
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.375730811150715,21,1,100,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,111.06042933600474,0.10027820000004795,0.7504373000000442
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9807046096387458,22,1,95,,1.0,107.07847165487381,0.10017230000005384,0.6999450999999226
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7969628462147968,23,1,80,,1.0,79.27890372656282,0.11594739999998183,0.55045860000007
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.970700907470236,24,1,85,,1.0,82.01579418630993,0.1169807999999648,0.5647450000000163
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8049829177893347,25,1,90,,1.0,92.77284247759597,0.11674249999998665,0.6332946999999649
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.805336192754029,26,2,80,,1.0,79.25414277042216,0.11673290000010184,0.4669212000000016
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.201368036698868,27,2,90,,1.0,89.08334574361471,0.11694850000003498,0.5331516999999621
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.202163050053722,28,2,100,,1.0,113.24010918718763,0.11723970000002737,0.6828464000000167
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.065635330530257,29,2,85,,1.0,83.0012650765265,0.23358629999995628,0.4496647999999368
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.497540396018183,30,2,95,,1.0,98.87055585675915,0.10028390000002219,0.5653464999999187
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.005865133001742,31,1,100,"You will now only see the cursor at the endpoint of your reach on some trials.
On the other trials you will not recieve feedback at all.
Please continue to slice through the target as quickly and accurately as possible.",1.0,119.86416449625195,0.10034280000002127,0.4999117000000979
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6831886487123126,32,1,80,,1.0,71.40604387156293,0.08325260000003709,0.5496742999999924
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.910681302926913,33,1,85,,1.0,88.29018595585846,0.2670747999999321,0.38357959999996183
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96091450233395,34,1,95,,1.0,109.26103937214758,0.11696660000006887,0.5502436000000444
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.951104982506501,35,1,90,,1.0,91.12330271407544,0.11687640000002375,0.5331108000000313
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.913848583691948,36,2,80,,1.0,81.33173057285069,0.11681160000000546,0.5003717999999253
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.233019343052735,37,2,95,,1.0,101.36821910652093,0.10030759999995098,0.6329734999999346
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.057504371065615,38,2,90,,1.0,96.00900595749454,0.09964220000006208,0.6003286000000116
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6708864737949645,39,2,85,,1.0,83.59090175752998,0.1004385999999613,0.5995719999999665
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.997415333994978,40,2,100,,1.0,116.84904280187303,0.23390810000000783,0.4496524999999565
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.969403596984648,41,1,90,"You will now be asked to reach to targets that you have not yet reached to.
You will not receive feedback of any kind for these reaches.Please continue to slice through the target as quickly and accurately as possible.",1.0,87.50367212479686,0.11654060000000754,0.4841268999999784
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.34324621331453,42,1,80,,1.0,76.73466239382384,0.21668539999996028,0.5504802000000382
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.350910664669325,43,1,90,,1.0,86.49025541016148,0.1102142999999387,0.5064103999999361
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.811483186545328,44,1,95,,1.0,112.49781757751444,0.1662089000000151,0.5833987999999408
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.10248074605792,45,1,100,,1.0,114.54061564107589,0.11642849999998361,0.5840382999999747
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.965777668149357,46,1,90,,1.0,95.149373258165,0.1667746000000534,0.6000210999999354
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.173726697451222,47,1,85,,1.0,84.11066280974215,0.2168454999999767,0.43130569999993895
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.92088310795309,48,1,90,,1.0,83.54399251330346,0.10017930000003616,0.5171139000000267
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.70524780763105,49,2,90,,1.0,90.89751059655913,0.10026119999997718,0.6501005000000077
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.54740667816453,50,2,90,,1.0,89.33185793167128,0.083539299999984,0.5173222999999325
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.32083170571506,51,2,90,,1.0,87.94936474780734,0.11687180000001263,0.6001976000000013
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.17559761562283,52,2,95,,1.0,111.59796327698288,0.11695180000003802,0.5164749000000484
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.169096856668407,53,2,85,,1.0,83.87863257338168,0.2005980000000136,0.4161114999999427
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.497168862458828,54,2,90,,1.0,85.27429415421351,0.11674579999998969,0.5336164999999937
