,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.613804392711945,1,1,45,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,24.909980357972852,0.11693530000002283,0.8496703000000707
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.93337750985762,2,1,75,,1.0,69.95654403811217,0.11514689999989969,0.585096300000032
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.868112092409821,3,1,135,,1.0,147.85479548172623,0.1170603000000483,0.5333070000000362
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.513103519152422,4,1,105,,1.0,123.44451568858067,0.1505923999999368,0.7169867000000067
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.648643672480343,5,1,120,,1.0,131.68717449947863,0.11669050000000425,0.6156086999999388
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3359132002012,6,1,60,,1.0,45.543586911106786,0.15001300000005813,0.7666769999999588
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2695185602672066,7,1,90,,1.0,85.05876108747832,0.13352009999994152,0.7498431999999866
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.20288789425847,8,2,45,,1.0,28.844620506968873,0.1336669999999458,0.7664603999999144
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9972717146116965,9,2,120,,1.0,138.39133941979634,0.34981470000002446,0.6169770999999855
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.660006912845382,10,2,105,,1.0,133.79047994145517,0.6497816999999486,0.250017400000047
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.79110548789009,11,2,135,,1.0,145.42419337733944,0.11732719999997698,0.5173416000000088
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0435220812413625,12,2,60,,1.0,47.519389291206274,0.13378690000001825,0.4830818000000363
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.238035285344449,13,2,90,,1.0,87.85623913477659,0.3338845000000674,0.5003427999999985
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.658314874061286,14,2,75,,1.0,68.51455668293659,0.14533700000004046,0.6044918000000052
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-11.6693083447911,15,1,135,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,147.1097481231151,0.11667039999997542,0.44953259999999773
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.453061589056585,16,1,120,,1.0,133.82607045560738,0.11632570000006126,0.5835766000000149
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.619625567105413,17,1,60,,1.0,55.8230112262071,0.15026720000003024,0.7164658000000372
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.464621786480527,18,1,75,,1.0,63.9400622563532,0.2667139000000134,0.45011829999998554
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.000677685090023,19,1,90,,1.0,81.91736721204416,0.20043719999989662,0.48303009999995083
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.435017552106931,20,1,45,,1.0,31.23921488820876,0.11682870000004186,0.5830025999999862
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.371340569229563,21,1,105,,1.0,116.49035007271233,0.1307465999999522,0.5497606000000133
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-24.51047418954729,22,2,90,,1.0,78.45644688586853,0.13317819999997482,0.5833677000000534
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-28.549777368436978,23,2,75,,1.0,60.625959993885836,0.1326812999999447,0.6338206000000355
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.039547748436609,24,2,60,,1.0,41.72951207681644,0.11685019999993074,0.7334596999999121
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-15.83972072622294,25,2,120,,1.0,130.92267613927726,0.15032380000002377,0.65039390000004
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.047617712601788,26,2,135,,1.0,142.02527249129633,0.14992849999998725,0.5830273000000261
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.454423876024224,27,2,45,,1.0,34.23572511939551,0.24913570000001073,0.4844470000000456
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.566637010348267,28,2,105,,1.0,114.66077788734778,0.13327670000001035,0.7662950000000137
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.204252119285403,29,1,105,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,109.43084102538073,0.15006579999999303,0.6499223000000711
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0565472962885585,30,1,45,,1.0,32.67527256586264,0.10018490000004476,0.5671040000000858
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.3546195889720565,31,1,90,,1.0,82.64762064010765,0.13372399999991558,0.6168936999999914
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.7183325290149085,32,1,75,,1.0,61.104429954943086,0.1667742999999291,0.5481708999999455
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8854127640167455,33,1,60,,1.0,44.77173116984658,0.11697820000006232,0.7659488000000465
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.256537261896511,34,1,135,,1.0,144.07705380092943,0.3006157999999459,0.5003170999999611
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.683528771338519,35,1,120,,1.0,133.73166597038545,0.1501984999999877,0.6333318999999165
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9730817661869656,36,2,135,,1.0,140.2578091689547,0.12996190000001206,0.6362048000000868
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.279542331076403,37,2,75,,1.0,74.22244185998349,0.11721030000001065,0.9169462000000976
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.943153974337111,38,2,90,,1.0,82.66256346673045,0.14977299999998195,0.6004809999999452
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.306790235906782,39,2,120,,1.0,139.8320720380886,0.11706909999998061,0.5336837999999489
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.003840525184714,40,2,45,,1.0,30.863938201852932,0.13281980000010662,0.5670656000000918
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9920483780041,41,2,105,,1.0,120.75653942645218,0.14606389999994462,0.7874471000000085
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.415536199270021,42,2,60,,1.0,51.560747549407,0.13358240000002297,0.8002906000000394
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8028479620410666,43,1,105,"You will now only see the cursor at the endpoint of your reach on some trials.
On the other trials you will not recieve feedback at all.
Please continue to slice through the target as quickly and accurately as possible.",1.0,126.1932073055647,0.1329405000000179,1.3174271999999974
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.076792694908534,44,1,135,,1.0,148.58599120788892,0.10035740000000715,0.8326988999999685
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.252682897235832,45,1,45,,1.0,37.71104767638987,0.11672909999992953,0.8287477000000081
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8761816455842011,46,1,120,,1.0,128.81706983405175,0.15126969999994344,1.0998941999999943
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.337447968173183,47,1,75,,1.0,65.45304168198676,0.1494605999999976,0.900513100000012
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.649410875204566,48,1,60,,1.0,52.34527775116409,0.11631150000005164,0.8497388999999202
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.137043183962662,49,1,90,,1.0,93.44221528589738,0.13331099999993512,0.46617319999995743
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.431525407625683,50,2,135,,1.0,143.13010235415598,0.11645559999999477,0.5834883999999647
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.64902965521802,51,2,120,,1.0,132.9842104772796,0.11650789999998779,0.517377300000021
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.986288157811744,52,2,45,,1.0,37.45578670220218,0.14921779999997398,0.5676538000000164
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.47093290153609,53,2,75,,1.0,70.53280648551227,0.11692349999998441,0.60005799999999
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.56085869041638,54,2,90,,1.0,84.30469796956008,0.1168144000000666,0.6834074999999302
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.074998115853493,55,2,105,,1.0,124.19081905421675,0.14984440000000632,0.5335394999999608
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.58335115758939,56,2,60,,1.0,52.8495485487467,0.1330111999999417,0.5670946999999842
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.9402531445761,57,1,75,"You will now be asked to reach to targets that you have not yet reached to.
You will not receive feedback of any kind for these reaches.Please continue to slice through the target as quickly and accurately as possible.",1.0,68.98501089932743,0.15017709999995077,0.6000328999999738
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.518218814451014,58,1,105,,1.0,125.9390732746779,0.13381760000004306,0.5822762000000239
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.454223420210774,59,1,105,,1.0,115.3241814019472,0.13349169999992228,0.6493507000000136
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.9518334636094,60,1,120,,1.0,134.89330407209775,0.13401439999995546,0.5994144000000006
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.64828510529245,61,1,45,,1.0,36.31647316427053,0.11845630000004803,0.6668379999999843
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.80330866982602,62,1,60,,1.0,49.14177533049202,0.11583280000002105,0.6177135000000362
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.2942710892698805,63,1,105,,1.0,113.1985905136482,0.1501336999999694,0.5001139000000876
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.58018509262737,64,1,90,,1.0,85.9035828847123,0.16794349999997848,0.5497781000000259
